TP9,AF7,AF8,TP10,unix_sec,unix_ms,rel_sec,rel_ms
915.8608,675.31134,796.5934,907.8022,1758146975.566,1758146975566,14.86899995803833,14869
775.2381,620.5128,788.5348,794.57874,1758146975.567,1758146975567,14.869999885559082,14870
813.5165,805.4579,786.1172,800.2198,1758146975.616,1758146975616,14.918999910354614,14919
958.97437,989.19415,795.38464,914.65204,1758146975.617,1758146975617,14.920000076293945,14920
948.9011,852.1978,802.6374,933.1868,1758146975.618,1758146975618,14.921000003814697,14921
792.1612,578.20514,793.36993,809.4872,1758146975.619,1758146975619,14.92199993133545,14922
774.43225,714.3956,792.1612,770.80585,1758146975.619,1758146975619,14.92199993133545,14922
921.0989,1017.3993,801.02563,884.83514,1758146975.619,1758146975619,14.92199993133545,14922
966.63007,857.03296,799.011,940.84247,1758146975.62,1758146975620,14.922999858856201,14923
822.7839,567.72894,792.96704,835.6777,1758146975.62,1758146975620,14.922999858856201,14923
741.79486,658.3883,793.36993,749.0476,1758146975.62,1758146975620,14.922999858856201,14923
857.8388,893.69965,795.38464,823.5897,1758146975.621,1758146975621,14.924000024795532,14924
964.61536,942.8571,798.60803,926.7399,1758146975.621,1758146975621,14.924000024795532,14924
851.39197,661.2088,795.38464,856.63007,1758146975.621,1758146975621,14.924000024795532,14924
725.6777,647.50916,795.78754,749.85345,1758146975.657,1758146975657,14.960000038146973,14960
806.26373,862.27106,803.0403,800.6227,1758146975.658,1758146975658,14.960999965667725,14961
939.6337,940.0366,806.6667,910.6227,1758146975.658,1758146975658,14.960999965667725,14961
882.01465,774.83514,811.50183,883.22345,1758146975.658,1758146975658,14.960999965667725,14961
739.7802,666.4469,808.68134,771.6117,1758146975.659,1758146975659,14.961999893188477,14962
766.3736,842.9304,803.44324,766.3736,1758146975.659,1758146975659,14.961999893188477,14962
907.3993,952.9304,803.8461,873.5531,1758146975.659,1758146975659,14.961999893188477,14962
915.05493,804.65204,805.8608,904.17584,1758146975.66,1758146975660,14.963000059127808,14963
772.01465,614.4689,799.81683,793.7729,1758146975.66,1758146975660,14.963000059127808,14963
733.3333,675.31134,795.78754,745.82416,1758146975.66,1758146975660,14.963000059127808,14963
868.71796,864.2857,802.23444,839.304,1758146975.661,1758146975661,14.96399998664856,14964
943.663,873.5531,808.68134,908.60803,1758146975.661,1758146975661,14.96399998664856,14964
810.696,720.0366,806.26373,821.5751,1758146975.736,1758146975736,15.039000034332275,15039
715.6044,708.3516,805.4579,732.1245,1758146975.736,1758146975736,15.039000034332275,15039
822.7839,899.7436,806.6667,804.65204,1758146975.737,1758146975737,15.039999961853027,15040
939.2308,924.7253,809.4872,911.8315,1758146975.737,1758146975737,15.039999961853027,15040
837.28937,768.3883,809.0842,849.3773,1758146975.738,1758146975738,15.04099988937378,15041
704.7253,730.9158,803.44324,738.5714,1758146975.739,1758146975739,15.04200005531311,15042
778.86444,861.4652,805.05493,778.46155,1758146975.739,1758146975739,15.04200005531311,15042
921.50183,882.8205,809.0842,886.4469,1758146975.739,1758146975739,15.04200005531311,15042
881.6117,757.1062,812.71063,876.3736,1758146975.74,1758146975740,15.042999982833862,15043
735.7509,663.22345,806.26373,762.3443,1758146975.74,1758146975740,15.042999982833862,15043
743.4066,736.9597,797.8022,740.989,1758146975.74,1758146975740,15.042999982833862,15043
890.87915,936.0073,801.4286,854.21246,1758146975.741,1758146975741,15.043999910354614,15044
920.696,890.4762,800.6227,896.9231,1758146975.768,1758146975768,15.07099986076355,15071
772.8205,706.7399,794.17584,789.34064,1758146975.769,1758146975769,15.07200002670288,15072
713.1868,722.4542,791.3553,725.2747,1758146975.769,1758146975769,15.07200002670288,15072
844.5421,937.2161,802.6374,819.15753,1758146975.77,1758146975770,15.072999954223633,15073
927.1429,947.28937,809.89014,904.57874,1758146975.77,1758146975770,15.072999954223633,15073
801.8315,794.9817,807.47253,819.5604,1758146975.77,1758146975770,15.072999954223633,15073
691.4286,637.8388,796.99634,716.4103,1758146975.77,1758146975770,15.072999954223633,15073
793.36993,833.663,800.2198,779.2674,1758146975.771,1758146975771,15.073999881744385,15074
921.50183,1010.14655,801.8315,885.64105,1758146975.771,1758146975771,15.073999881744385,15074
832.8571,663.6264,796.1905,834.0659,1758146975.771,1758146975771,15.073999881744385,15074
699.0842,599.15753,799.41394,730.10986,1758146975.772,1758146975772,15.075000047683716,15075
749.45056,820.3663,794.17584,742.1978,1758146975.772,1758146975772,15.075000047683716,15075
895.7143,1058.9011,799.81683,856.2271,1758146975.802,1758146975802,15.105000019073486,15105
880.0,850.58606,805.4579,877.5824,1758146975.802,1758146975802,15.105000019073486,15105
726.08057,566.1172,799.81683,755.89746,1758146975.803,1758146975803,15.105999946594238,15106
718.022,763.1502,801.02563,722.4542,1758146975.803,1758146975803,15.105999946594238,15106
860.2564,1018.60803,805.8608,836.4835,1758146975.803,1758146975803,15.105999946594238,15106
913.0403,952.9304,812.3077,897.72894,1758146975.804,1758146975804,15.10699987411499,15107
770.80585,688.60803,807.47253,787.72894,1758146975.805,1758146975805,15.108000040054321,15108
687.8022,642.27106,801.02563,703.1135,1758146975.805,1758146975805,15.108000040054321,15108
814.7253,910.2198,803.44324,787.72894,1758146975.806,1758146975806,15.108999967575073,15109
917.8755,995.2381,805.8608,881.2088,1758146975.806,1758146975806,15.108999967575073,15109
805.8608,700.293,803.8461,806.26373,1758146975.806,1758146975806,15.108999967575073,15109
688.60803,630.18317,794.17584,703.1135,1758146975.807,1758146975807,15.109999895095825,15110
770.80585,909.81683,790.9524,749.0476,1758146975.835,1758146975835,15.138000011444092,15138
917.47253,1035.5311,796.99634,863.8828,1758146975.835,1758146975835,15.138000011444092,15138
863.47986,764.7619,803.0403,843.3333,1758146975.836,1758146975836,15.138999938964844,15139
715.2015,598.3516,801.8315,727.6923,1758146975.836,1758146975836,15.138999938964844,15139
750.65936,907.3993,798.20514,746.63007,1758146975.836,1758146975836,15.138999938964844,15139
880.80585,1088.7179,799.81683,863.8828,1758146975.837,1758146975837,15.139999866485596,15140
863.47986,845.34796,804.65204,881.2088,1758146975.837,1758146975837,15.139999866485596,15140
716.4103,609.6337,800.6227,767.98535,1758146975.837,1758146975837,15.139999866485596,15140
690.2198,743.00366,791.3553,721.2454,1758146975.838,1758146975838,15.141000032424927,15141
836.4835,919.4872,790.54944,819.5604,1758146975.838,1758146975838,15.141000032424927,15141
906.5934,942.8571,796.1905,888.0586,1758146975.838,1758146975838,15.141000032424927,15141
778.46155,705.9341,800.6227,801.4286,1758146975.839,1758146975839,15.141999959945679,15142
685.78754,666.04395,796.5934,715.2015,1758146975.908,1758146975908,15.210999965667725,15211
799.81683,933.1868,794.17584,782.0879,1758146975.909,1758146975909,15.211999893188477,15212
923.1135,977.1062,800.6227,882.01465,1758146975.909,1758146975909,15.211999893188477,15212
828.022,688.60803,802.23444,830.0366,1758146975.909,1758146975909,15.211999893188477,15212
703.5165,668.46155,795.38464,727.6923,1758146975.91,1758146975910,15.213000059127808,15213
772.01465,954.1392,795.78754,764.7619,1758146975.91,1758146975910,15.213000059127808,15213
911.4286,992.8205,794.17584,874.7619,1758146975.91,1758146975910,15.213000059127808,15213
866.30035,699.89014,789.34064,855.82416,1758146975.911,1758146975911,15.21399998664856,15214
718.8278,591.50183,787.326,742.6007,1758146975.913,1758146975913,15.216000080108643,15216
735.7509,813.1135,786.9231,739.7802,1758146975.913,1758146975913,15.216000080108643,15216
890.07324,976.7033,792.96704,859.45056,1758146975.913,1758146975913,15.216000080108643,15216
913.0403,827.619,791.3553,893.69965,1758146975.913,1758146975913,15.216000080108643,15216
769.59705,695.8608,787.72894,781.28204,1758146975.948,1758146975948,15.250999927520752,15251
728.9011,794.57874,784.90845,725.6777,1758146975.948,1758146975948,15.250999927520752,15251
863.0769,966.2271,790.14655,822.381,1758146975.949,1758146975949,15.251999855041504,15252
943.663,919.0842,801.02563,905.38464,1758146975.949,1758146975949,15.251999855041504,15252
814.7253,686.1905,795.78754,818.3516,1758146975.949,1758146975949,15.251999855041504,15252
715.6044,742.1978,790.54944,730.10986,1758146975.949,1758146975949,15.251999855041504,15252
821.5751,953.3333,795.38464,800.2198,1758146975.95,1758146975950,15.253000020980835,15253
944.0659,961.79486,800.2198,900.9524,1758146975.95,1758146975950,15.253000020980835,15253
857.03296,725.2747,800.6227,852.6007,1758146975.951,1758146975951,15.253999948501587,15254
720.84247,547.5824,793.7729,736.9597,1758146975.951,1758146975951,15.253999948501587,15254
780.07324,867.1062,790.9524,759.5238,1758146975.951,1758146975951,15.253999948501587,15254
923.91943,1025.0549,795.38464,877.1795,1758146975.952,1758146975952,15.254999876022339,15255
891.685,747.8388,796.1905,872.3443,1758146975.978,1758146975978,15.280999898910522,15281
740.58606,665.64105,796.99634,758.71796,1758146975.978,1758146975978,15.280999898910522,15281
743.8095,801.8315,798.60803,739.3773,1758146975.979,1758146975979,15.282000064849854,15282
889.67035,901.3553,803.0403,850.58606,1758146975.98,1758146975980,15.282999992370605,15283
925.9341,882.01465,810.293,904.9817,1758146975.98,1758146975980,15.282999992370605,15283
788.93774,796.1905,806.6667,806.6667,1758146975.981,1758146975981,15.283999919891357,15284
725.2747,703.91943,797.3993,742.1978,1758146975.981,1758146975981,15.283999919891357,15284
849.3773,821.5751,795.78754,822.7839,1758146975.982,1758146975982,15.285000085830688,15285
947.28937,954.94507,797.3993,905.38464,1758146975.982,1758146975982,15.285000085830688,15285
820.7692,724.87177,799.41394,827.619,1758146975.983,1758146975983,15.28600001335144,15286
701.0989,608.8278,802.6374,730.9158,1758146975.985,1758146975985,15.287999868392944,15288
793.7729,866.30035,807.0696,787.326,1758146975.985,1758146975985,15.287999868392944,15288
921.50183,1016.1905,811.0989,890.4762,1758146976.049,1758146976049,15.351999998092651,15352
844.1392,784.5055,806.26373,848.1685,1758146976.05,1758146976050,15.352999925613403,15353
707.1429,671.685,798.20514,731.31866,1758146976.05,1758146976050,15.352999925613403,15353
753.47986,806.26373,796.99634,745.82416,1758146976.051,1758146976051,15.354000091552734,15354
903.36993,893.69965,811.9048,872.74725,1758146976.051,1758146976051,15.354000091552734,15354
900.54944,864.68866,823.9927,894.5055,1758146976.051,1758146976051,15.354000091552734,15354
743.4066,678.93774,811.50183,772.4176,1758146976.052,1758146976052,15.355000019073486,15355
711.5751,718.022,801.8315,725.2747,1758146976.052,1758146976052,15.355000019073486,15355
853.8095,985.56775,808.2784,833.663,1758146976.052,1758146976052,15.355000019073486,15355
907.8022,838.9011,816.337,903.36993,1758146976.053,1758146976053,15.355999946594238,15356
765.56775,618.9011,807.47253,801.02563,1758146976.053,1758146976053,15.355999946594238,15356
682.5641,652.74725,791.3553,715.2015,1758146976.053,1758146976053,15.355999946594238,15356
803.0403,915.8608,792.5641,798.20514,1758146976.074,1758146976074,15.376999855041504,15377
913.8461,1006.52014,803.44324,899.34064,1758146976.075,1758146976075,15.378000020980835,15378
809.0842,742.6007,805.8608,831.2454,1758146976.075,1758146976075,15.378000020980835,15378
687.8022,647.50916,799.41394,723.2601,1758146976.075,1758146976075,15.378000020980835,15378
771.6117,926.7399,796.1905,770.80585,1758146976.076,1758146976076,15.378999948501587,15379
907.8022,1056.8865,805.4579,886.4469,1758146976.076,1758146976076,15.378999948501587,15379
841.31866,761.9414,811.0989,862.27106,1758146976.076,1758146976076,15.378999948501587,15379
693.44324,527.8388,803.8461,743.8095,1758146976.077,1758146976077,15.379999876022339,15380
725.6777,730.9158,798.60803,744.21246,1758146976.077,1758146976077,15.379999876022339,15380
869.92676,995.2381,799.81683,857.8388,1758146976.077,1758146976077,15.379999876022339,15380
876.77655,869.5238,807.47253,886.04395,1758146976.078,1758146976078,15.38100004196167,15381
728.49817,648.315,808.2784,776.8498,1758146976.078,1758146976078,15.38100004196167,15381
680.9524,728.9011,801.4286,716.0073,1758146976.15,1758146976150,15.45300006866455,15453
815.9341,973.47986,803.0403,813.1135,1758146976.151,1758146976151,15.453999996185303,15454
889.2674,915.4579,807.47253,892.0879,1758146976.151,1758146976151,15.453999996185303,15454
761.9414,598.7546,806.6667,805.05493,1758146976.152,1758146976152,15.454999923706055,15455
668.0586,671.685,804.2491,716.4103,1758146976.152,1758146976152,15.454999923706055,15455
781.685,1000.87915,807.0696,785.7143,1758146976.152,1758146976152,15.454999923706055,15455
906.1905,973.0769,804.65204,889.67035,1758146976.153,1758146976153,15.456000089645386,15456
804.2491,649.5238,795.38464,828.4249,1758146976.153,1758146976153,15.456000089645386,15456
667.25275,660.80585,799.81683,716.4103,1758146976.153,1758146976153,15.456000089645386,15456
728.49817,877.5824,802.23444,749.0476,1758146976.154,1758146976154,15.457000017166138,15457
866.30035,935.2015,808.68134,861.06226,1758146976.154,1758146976154,15.457000017166138,15457
832.0513,738.97437,819.9634,862.27106,1758146976.154,1758146976154,15.457000017166138,15457
673.2967,603.5897,806.6667,742.1978,1758146976.192,1758146976192,15.494999885559082,15495
672.49084,821.5751,796.1905,715.2015,1758146976.193,1758146976193,15.496000051498413,15496
826.0073,987.5824,807.8755,835.6777,1758146976.193,1758146976193,15.496000051498413,15496
853.00366,805.4579,814.7253,882.4176,1758146976.193,1758146976193,15.496000051498413,15496
695.8608,663.6264,805.05493,767.1795,1758146976.194,1758146976194,15.496999979019165,15497
638.24176,807.8755,795.78754,703.1135,1758146976.194,1758146976194,15.496999979019165,15497
772.4176,965.0183,799.011,795.78754,1758146976.194,1758146976194,15.496999979019165,15497
852.6007,904.17584,806.6667,880.40295,1758146976.195,1758146976195,15.497999906539917,15498
720.0366,653.95605,799.011,798.60803,1758146976.195,1758146976195,15.497999906539917,15498
615.6777,588.2784,795.78754,707.5458,1758146976.195,1758146976195,15.497999906539917,15498
720.0366,851.39197,807.47253,773.22345,1758146976.195,1758146976195,15.497999906539917,15498
853.00366,982.3443,814.7253,879.19415,1758146976.196,1758146976196,15.499000072479248,15499
765.9707,789.7436,810.293,832.0513,1758146976.233,1758146976233,15.53600001335144,15536
622.9304,567.72894,805.4579,722.8571,1758146976.233,1758146976233,15.53600001335144,15536
678.5348,764.7619,802.23444,747.8388,1758146976.235,1758146976235,15.537999868392944,15538
813.91943,1029.4872,798.60803,853.8095,1758146976.235,1758146976235,15.537999868392944,15538
783.2967,898.93774,802.6374,853.00366,1758146976.236,1758146976236,15.539000034332275,15539
638.6447,732.52747,802.6374,745.82416,1758146976.236,1758146976236,15.539000034332275,15539
630.989,729.304,801.02563,727.28937,1758146976.236,1758146976236,15.539000034332275,15539
776.04395,901.3553,803.0403,836.8865,1758146976.237,1758146976237,15.539999961853027,15540
824.7985,877.5824,810.293,889.67035,1758146976.237,1758146976237,15.539999961853027,15540
670.4762,608.022,807.47253,780.87915,1758146976.237,1758146976237,15.539999961853027,15540
598.7546,691.4286,800.2198,709.9634,1758146976.238,1758146976238,15.54099988937378,15541
740.58606,914.2491,805.05493,805.05493,1758146976.238,1758146976238,15.54099988937378,15541
848.97437,1002.8938,812.71063,897.72894,1758146976.273,1758146976273,15.575999975204468,15576
732.1245,729.707,813.1135,822.381,1758146976.273,1758146976273,15.575999975204468,15576
617.6923,579.81683,805.4579,720.0366,1758146976.274,1758146976274,15.57699990272522,15577
717.2161,868.315,801.02563,776.8498,1758146976.274,1758146976274,15.57699990272522,15577
862.674,1184.2124,809.89014,891.685,1758146976.274,1758146976274,15.57699990272522,15577
792.5641,865.4945,818.3516,853.8095,1758146976.275,1758146976275,15.57800006866455,15578
648.71796,581.02563,810.293,733.73627,1758146976.275,1758146976275,15.57800006866455,15578
692.23444,752.27106,801.8315,742.6007,1758146976.275,1758146976275,15.57800006866455,15578
848.5714,935.2015,809.0842,865.09155,1758146976.276,1758146976276,15.578999996185303,15579
844.1392,811.0989,814.7253,882.8205,1758146976.276,1758146976276,15.578999996185303,15579
683.36993,607.619,804.2491,756.7033,1758146976.276,1758146976276,15.578999996185303,15579
660.0,755.4945,796.99634,714.3956,1758146976.277,1758146976277,15.579999923706055,15580
809.4872,1029.8901,800.2198,823.9927,1758146976.309,1758146976309,15.611999988555908,15612
877.98535,930.3663,809.4872,898.1319,1758146976.31,1758146976310,15.61299991607666,15613
727.6923,652.3443,802.6374,790.54944,1758146976.311,1758146976311,15.614000082015991,15614
631.79486,667.25275,790.9524,700.293,1758146976.311,1758146976311,15.614000082015991,15614
765.56775,967.4359,794.9817,794.9817,1758146976.314,1758146976314,15.616999864578247,15617
888.86444,1116.9231,809.4872,906.5934,1758146976.314,1758146976314,15.616999864578247,15617
769.59705,681.3553,809.89014,831.2454,1758146976.315,1758146976315,15.618000030517578,15618
635.0183,458.5348,798.60803,717.2161,1758146976.315,1758146976315,15.618000030517578,15618
736.9597,891.28204,802.23444,776.04395,1758146976.316,1758146976316,15.61899995803833,15619
884.43225,1075.4213,808.2784,894.10254,1758146976.316,1758146976316,15.61899995803833,15619
815.12823,669.2674,805.4579,865.4945,1758146976.317,1758146976317,15.619999885559082,15620
665.2381,556.4469,799.41394,748.24176,1758146976.317,1758146976317,15.619999885559082,15620
698.2784,893.69965,796.1905,741.79486,1758146976.364,1758146976364,15.66700005531311,15667
860.65936,1058.0952,804.65204,861.06226,1758146976.364,1758146976364,15.66700005531311,15667
871.53845,861.4652,815.12823,898.93774,1758146976.364,1758146976364,15.66700005531311,15667
707.9487,612.0513,810.293,781.685,1758146976.365,1758146976365,15.667999982833862,15668
671.685,704.3223,801.4286,719.6337,1758146976.365,1758146976365,15.667999982833862,15668
826.0073,1085.4945,803.8461,826.8132,1758146976.365,1758146976365,15.667999982833862,15668
906.99634,1019.81683,813.91943,909.81683,1758146976.366,1758146976366,15.668999910354614,15669
759.12085,525.42126,809.89014,805.05493,1758146976.366,1758146976366,15.668999910354614,15669
659.59705,640.65936,803.44324,716.8132,1758146976.366,1758146976366,15.668999910354614,15669
797.8022,983.95605,811.9048,806.6667,1758146976.367,1758146976367,15.670000076293945,15670
932.381,1036.337,815.5311,911.02563,1758146976.367,1758146976367,15.670000076293945,15670
827.619,732.1245,807.47253,840.5128,1758146976.367,1758146976367,15.670000076293945,15670
688.20514,590.293,801.8315,721.6484,1758146976.401,1758146976401,15.703999996185303,15704
767.98535,890.87915,802.6374,759.5238,1758146976.401,1758146976401,15.703999996185303,15704
922.71063,1038.7546,809.89014,883.22345,1758146976.402,1758146976402,15.704999923706055,15705
872.74725,759.12085,811.0989,861.06226,1758146976.402,1758146976402,15.704999923706055,15705
711.1722,606.8132,802.23444,732.52747,1758146976.402,1758146976402,15.704999923706055,15705
734.1392,907.8022,801.02563,727.28937,1758146976.403,1758146976403,15.706000089645386,15706
907.3993,981.13556,810.293,848.1685,1758146976.404,1758146976404,15.707000017166138,15707
934.3956,733.73627,814.3223,890.4762,1758146976.405,1758146976405,15.70799994468689,15708
774.83514,677.72894,807.0696,772.01465,1758146976.405,1758146976405,15.70799994468689,15708
718.022,694.65204,802.6374,703.1135,1758146976.405,1758146976405,15.70799994468689,15708
866.7033,933.9927,805.8608,806.26373,1758146976.406,1758146976406,15.708999872207642,15709
961.39197,978.71796,808.68134,894.5055,1758146976.406,1758146976406,15.708999872207642,15709
819.9634,683.36993,804.65204,798.20514,1758146976.468,1758146976468,15.770999908447266,15771
705.9341,647.50916,800.2198,699.0842,1758146976.469,1758146976469,15.772000074386597,15772
832.8571,985.56775,803.44324,773.6264,1758146976.469,1758146976469,15.772000074386597,15772
978.315,985.16486,811.50183,885.64105,1758146976.469,1758146976469,15.772000074386597,15772
876.77655,711.978,809.4872,830.0366,1758146976.47,1758146976470,15.773000001907349,15773
727.28937,678.93774,799.011,712.7839,1758146976.47,1758146976470,15.773000001907349,15773
797.8022,861.8681,797.3993,741.79486,1758146976.47,1758146976470,15.773000001907349,15773
960.18317,931.5751,806.26373,867.50916,1758146976.471,1758146976471,15.7739999294281,15774
930.3663,761.53845,809.4872,867.50916,1758146976.471,1758146976471,15.7739999294281,15774
768.3883,633.4066,800.6227,738.97437,1758146976.472,1758146976472,15.774999856948853,15775
761.9414,814.7253,796.1905,711.1722,1758146976.472,1758146976472,15.774999856948853,15775
924.7253,959.3773,803.8461,836.4835,1758146976.472,1758146976472,15.774999856948853,15775
966.2271,850.58606,805.05493,890.4762,1758146976.498,1758146976498,15.800999879837036,15801
804.2491,647.9121,802.23444,778.46155,1758146976.499,1758146976499,15.802000045776367,15802
723.2601,699.0842,796.1905,698.68134,1758146976.499,1758146976499,15.802000045776367,15802
857.8388,980.7326,795.78754,791.3553,1758146976.5,1758146976500,15.80299997329712,15803
972.27106,1096.3737,805.8608,898.93774,1758146976.5,1758146976500,15.80299997329712,15803
844.94507,762.74725,807.0696,821.1722,1758146976.5,1758146976500,15.80299997329712,15803
714.7985,549.59705,797.8022,711.978,1758146976.501,1758146976501,15.803999900817871,15804
813.91943,988.7912,796.99634,765.16486,1758146976.501,1758146976501,15.803999900817871,15804
950.9158,1023.8461,799.41394,880.80585,1758146976.502,1758146976502,15.805000066757202,15805
861.8681,574.9817,798.60803,842.9304,1758146976.503,1758146976503,15.805999994277954,15806
711.5751,546.3736,796.99634,724.87177,1758146976.503,1758146976503,15.805999994277954,15806
760.32965,841.31866,799.41394,740.18317,1758146976.503,1758146976503,15.805999994277954,15806
915.4579,1056.4835,807.8755,862.27106,1758146976.569,1758146976569,15.871999979019165,15872
907.8022,821.1722,811.50183,879.59705,1758146976.57,1758146976570,15.872999906539917,15873
742.1978,540.32965,805.4579,750.65936,1758146976.57,1758146976570,15.872999906539917,15873
719.2308,651.53845,801.8315,706.7399,1758146976.57,1758146976570,15.872999906539917,15873
879.19415,1004.5055,809.4872,827.2161,1758146976.571,1758146976571,15.874000072479248,15874
942.0513,1010.54944,816.7399,900.9524,1758146976.571,1758146976571,15.874000072479248,15874
789.34064,657.1795,809.4872,794.9817,1758146976.571,1758146976571,15.874000072479248,15874
700.696,637.03296,801.4286,705.5311,1758146976.572,1758146976572,15.875,15875
833.2601,932.7839,805.8608,794.17584,1758146976.572,1758146976572,15.875,15875
954.1392,995.2381,809.89014,902.96704,1758146976.572,1758146976572,15.875,15875
835.2747,623.73627,809.89014,831.2454,1758146976.573,1758146976573,15.875999927520752,15876
697.47253,537.50916,803.0403,714.3956,1758146976.573,1758146976573,15.875999927520752,15876
788.1319,891.28204,798.20514,762.3443,1758146976.612,1758146976612,15.914999961853027,15915
944.87177,1067.7656,810.293,891.685,1758146976.613,1758146976613,15.91599988937378,15916
873.1502,738.97437,814.3223,861.4652,1758146976.613,1758146976613,15.91599988937378,15916
704.3223,542.3443,804.65204,728.0952,1758146976.613,1758146976613,15.91599988937378,15916
741.79486,829.2308,802.6374,732.1245,1758146976.613,1758146976613,15.91599988937378,15916
903.7729,1108.4615,809.0842,856.2271,1758146976.614,1758146976614,15.91700005531311,15917
910.6227,845.7509,810.696,884.83514,1758146976.614,1758146976614,15.91700005531311,15917
742.1978,583.8461,803.8461,758.315,1758146976.614,1758146976614,15.91700005531311,15917
693.0403,753.8828,799.011,704.3223,1758146976.615,1758146976615,15.917999982833862,15918
850.58606,875.16486,805.8608,815.5311,1758146976.615,1758146976615,15.917999982833862,15918
938.8278,885.64105,815.5311,898.1319,1758146976.616,1758146976616,15.918999910354614,15919
788.1319,578.60803,809.0842,796.1905,1758146976.617,1758146976617,15.920000076293945,15920
684.57874,659.59705,801.8315,699.0842,1758146976.643,1758146976643,15.94599986076355,15946
817.1429,1021.4286,804.2491,780.87915,1758146976.643,1758146976643,15.94599986076355,15946
945.6777,1029.4872,809.0842,893.2967,1758146976.644,1758146976644,15.94700002670288,15947
834.0659,690.6227,808.2784,834.0659,1758146976.644,1758146976644,15.94700002670288,15947
686.99634,582.23444,802.23444,713.1868,1758146976.645,1758146976645,15.947999954223633,15948
760.32965,949.304,799.41394,744.21246,1758146976.645,1758146976645,15.947999954223633,15948
918.68134,1073.0037,803.44324,871.13556,1758146976.645,1758146976645,15.947999954223633,15948
870.7326,664.0293,805.05493,861.4652,1758146976.646,1758146976646,15.948999881744385,15949
705.9341,523.4066,800.2198,724.0659,1758146976.646,1758146976646,15.948999881744385,15949
722.4542,868.71796,797.8022,708.3516,1758146976.646,1758146976646,15.948999881744385,15949
886.04395,1012.96704,801.4286,834.87177,1758146976.647,1758146976647,15.950000047683716,15950
921.50183,838.0952,805.4579,882.4176,1758146976.647,1758146976647,15.950000047683716,15950
763.5531,681.3553,797.8022,764.7619,1758146976.674,1758146976674,15.976999998092651,15977
705.5311,744.21246,789.7436,701.0989,1758146976.674,1758146976674,15.976999998092651,15977
854.61536,944.87177,799.011,807.47253,1758146976.675,1758146976675,15.977999925613403,15978
944.4689,998.0586,811.0989,907.8022,1758146976.675,1758146976675,15.977999925613403,15978
800.2198,731.7216,809.0842,824.7985,1758146976.675,1758146976675,15.977999925613403,15978
674.10254,646.7033,802.23444,725.6777,1758146976.676,1758146976676,15.979000091552734,15979
775.64105,875.56775,800.2198,795.38464,1758146976.676,1758146976676,15.979000091552734,15979
914.2491,949.707,803.44324,904.9817,1758146976.676,1758146976676,15.979000091552734,15979
831.2454,776.8498,807.8755,851.39197,1758146976.677,1758146976677,15.980000019073486,15980
678.93774,541.53845,801.02563,718.4249,1758146976.677,1758146976677,15.980000019073486,15980
740.58606,805.4579,792.5641,731.31866,1758146976.677,1758146976677,15.980000019073486,15980
904.57874,996.04395,801.4286,865.09155,1758146976.677,1758146976677,15.980000019073486,15980
878.3883,803.44324,808.2784,873.5531,1758146976.742,1758146976742,16.045000076293945,16045
713.9927,651.53845,800.6227,747.4359,1758146976.743,1758146976743,16.046000003814697,16046
709.9634,767.1795,796.5934,724.0659,1758146976.743,1758146976743,16.046000003814697,16046
874.7619,951.31866,805.8608,838.0952,1758146976.744,1758146976744,16.04699993133545,16047
923.5165,952.9304,811.0989,898.1319,1758146976.744,1758146976744,16.04699993133545,16047
766.3736,751.4652,806.26373,792.1612,1758146976.745,1758146976745,16.0479998588562,16048
684.9817,642.27106,797.8022,709.5604,1758146976.745,1758146976745,16.0479998588562,16048
824.7985,909.81683,798.60803,801.02563,1758146976.746,1758146976746,16.049000024795532,16049
938.4249,987.98535,806.6667,903.36993,1758146976.746,1758146976746,16.049000024795532,16049
809.4872,639.45056,801.02563,816.337,1758146976.747,1758146976747,16.049999952316284,16050
679.34064,591.9048,791.3553,703.91943,1758146976.747,1758146976747,16.049999952316284,16050
780.07324,900.54944,791.3553,758.315,1758146976.747,1758146976747,16.049999952316284,16050
934.7985,1028.6813,798.60803,881.2088,1758146976.78,1758146976780,16.08299994468689,16083
860.65936,702.71063,801.4286,850.58606,1758146976.781,1758146976781,16.08399987220764,16084
699.4872,574.9817,799.011,721.6484,1758146976.781,1758146976781,16.08399987220764,16084
738.97437,828.8278,799.41394,730.10986,1758146976.782,1758146976782,16.085000038146973,16085
903.36993,1041.1721,808.68134,861.06226,1758146976.782,1758146976782,16.085000038146973,16085
902.1612,932.381,815.5311,884.43225,1758146976.782,1758146976782,16.085000038146973,16085
730.9158,642.27106,807.0696,756.7033,1758146976.782,1758146976782,16.085000038146973,16085
699.89014,655.9707,801.4286,710.3663,1758146976.783,1758146976783,16.085999965667725,16086
857.4359,968.24176,807.0696,823.1868,1758146976.783,1758146976783,16.085999965667725,16086
927.9487,877.5824,815.5311,892.8938,1758146976.784,1758146976784,16.086999893188477,16087
779.67035,651.13556,811.9048,786.9231,1758146976.784,1758146976784,16.086999893188477,16087
682.96704,703.1135,804.2491,697.8755,1758146976.784,1758146976784,16.086999893188477,16087
814.3223,875.9707,809.0842,786.9231,1758146976.857,1758146976857,16.16000008583069,16160
942.8571,938.022,816.7399,897.72894,1758146976.857,1758146976857,16.16000008583069,16160
820.3663,676.52014,806.26373,822.7839,1758146976.859,1758146976859,16.161999940872192,16162
676.52014,623.73627,792.1612,704.7253,1758146976.859,1758146976859,16.161999940872192,16162
